EmpID,Name,Age,Department,JobRole,EducationField,Attrition,YearsAtCompany,WorkLifeBalance,EmployeeStatus,JoiningDate,ManagerName,Location,PhoneNumber,email,MonthlyIncome
940,Employee_940,39,Research & Development,Manufacturing Director,Medical,No,7,3,Resigned,9/26/2016,Bob Smith,New York,-871,user940@example.com,114471
941,Employee_941,39,Research & Development,Laboratory Technician,Medical,No,10,3,Resigned,7/28/2013,Alice Johnson,San Francisco,-915,user941@example.com,43234
942,Employee_942,39,Research & Development,Manufacturing Director,Medical,No,9,1,On Leave,1/14/2019,Charlie Davis,New York,-875,user942@example.com,83441
943,Employee_943,39,Research & Development,Manufacturing Director,Medical,No,5,3,Active,12/28/2010,Alice Johnson,Chicago,-870,user943@example.com,30846
944,Employee_944,39,Research & Development,Laboratory Technician,Life Sciences,No,9,3,Active,3/16/2020,Alice Johnson,New York,-888,user944@example.com,40954
945,Employee_945,39,Research & Development,Research Director,Medical,No,4,3,Resigned,7/8/2013,Charlie Davis,Austin,-875,user945@example.com,109239
946,Employee_946,39,Sales,Sales Executive,Life Sciences,No,2,3,On Leave,5/30/2011,Diana Green,Chicago,-909,user946@example.com,76514
947,Employee_947,39,Research & Development,Research Scientist,Other,No,2,3,Resigned,3/25/2011,Alice Johnson,Austin,-867,user947@example.com,118236
948,Employee_948,39,Sales,Sales Executive,Life Sciences,No,3,3,On Leave,1/30/2015,Alice Johnson,Chicago,-878,user948@example.com,36469
949,Employee_949,39,Research & Development,Manufacturing Director,Medical,No,10,3,On Leave,10/3/2019,Bob Smith,San Francisco,-905,user949@example.com,60105
950,Employee_950,39,Sales,Sales Executive,Marketing,No,20,3,On Leave,11/25/2016,Diana Green,Austin,-867,user950@example.com,72101
951,Employee_951,39,Research & Development,Research Scientist,Life Sciences,No,7,3,On Leave,6/9/2018,Alice Johnson,New York,-949,user951@example.com,94323
952,Employee_952,39,Research & Development,Manager,Life Sciences,No,6,2,Active,11/29/2013,Bob Smith,San Francisco,-930,user952@example.com,88067
953,Employee_953,39,Sales,Sales Executive,Marketing,No,20,2,On Leave,11/11/2020,Diana Green,New York,-928,user953@example.com,79376
954,Employee_954,39,Research & Development,Healthcare Representative,Medical,No,7,3,On Leave,7/11/2012,Charlie Davis,Chicago,-938,user954@example.com,75587
955,Employee_955,39,Sales,Sales Executive,Marketing,No,20,2,Resigned,8/4/2018,Charlie Davis,Chicago,-882,user955@example.com,66976
956,Employee_956,39,Research & Development,Healthcare Representative,Medical,No,7,3,Resigned,11/30/2015,Bob Smith,New York,-874,user956@example.com,97584
957,Employee_957,40,Research & Development,Healthcare Representative,Life Sciences,No,22,2,Active,12/22/2016,Charlie Davis,New York,-940,user957@example.com,108477
958,Employee_958,40,Research & Development,Research Scientist,Medical,No,20,3,Resigned,2/27/2018,Alice Johnson,San Francisco,-880,user958@example.com,72533
959,Employee_959,40,Sales,Sales Executive,Marketing,No,12,2,On Leave,3/31/2016,Diana Green,New York,-889,user959@example.com,31828
960,Employee_960,40,Research & Development,Manager,Medical,No,20,3,Resigned,4/3/2017,Alice Johnson,Austin,-903,user960@example.com,31917
961,Employee_961,40,Research & Development,Laboratory Technician,Medical,No,7,4,Active,11/10/2010,Alice Johnson,Austin,-900,user961@example.com,50618
962,Employee_962,40,Research & Development,Healthcare Representative,Life Sciences,No,3,1,Resigned,2/26/2017,Charlie Davis,New York,-914,user962@example.com,62254
963,Employee_963,40,Research & Development,Research Scientist,Technical Degree,No,9,3,Resigned,6/11/2018,Alice Johnson,Austin,-934,user963@example.com,77362
964,Employee_964,40,Research & Development,Research Director,Medical,No,21,3,Active,3/6/2016,Charlie Davis,New York,-927,user964@example.com,50128
965,Employee_965,40,Sales,Sales Executive,Medical,No,4,2,Active,11/3/2012,Diana Green,San Francisco,-925,user965@example.com,89383
966,Employee_966,40,Research & Development,Laboratory Technician,Life Sciences,No,7,3,On Leave,7/22/2019,Diana Green,Austin,-915,user966@example.com,95545
967,Employee_967,40,Sales,Sales Executive,Marketing,Yes,6,3,Resigned,3/19/2017,Alice Johnson,Austin,-943,user967@example.com,112180
968,Employee_968,40,Sales,Sales Executive,Marketing,No,5,3,On Leave,11/27/2020,Bob Smith,New York,-940,user968@example.com,117958
969,Employee_969,40,Research & Development,Laboratory Technician,Medical,No,1,3,Resigned,11/14/2014,Charlie Davis,Austin,-874,user969@example.com,39865
970,Employee_970,40,Sales,Manager,Life Sciences,No,20,3,Resigned,8/31/2020,Charlie Davis,Chicago,-899,user970@example.com,32219
971,Employee_971,40,Research & Development,Manufacturing Director,Life Sciences,No,20,3,On Leave,1/29/2013,Alice Johnson,San Francisco,-941,user971@example.com,69809
972,Employee_972,40,Sales,Sales Executive,Other,No,1,3,Resigned,11/29/2011,Charlie Davis,San Francisco,-900,user972@example.com,35287
973,Employee_973,40,Sales,Sales Executive,Life Sciences,No,18,3,Resigned,12/20/2015,Charlie Davis,Austin,-866,user973@example.com,64387
974,Employee_974,40,Research & Development,Research Scientist,Medical,No,4,2,Resigned,11/5/2013,Bob Smith,Austin,-905,user974@example.com,38512
975,Employee_975,40,Research & Development,Healthcare Representative,Medical,No,8,3,Active,11/9/2012,Bob Smith,Chicago,-929,user975@example.com,31342
976,Employee_976,40,Research & Development,Laboratory Technician,Medical,No,1,3,On Leave,4/14/2015,Alice Johnson,Chicago,-887,user976@example.com,93076
977,Employee_977,40,Sales,Sales Executive,Marketing,No,1,2,Active,10/10/2012,Bob Smith,Austin,-925,user977@example.com,49216
978,Employee_978,40,Research & Development,Research Scientist,Medical,No,1,3,On Leave,8/15/2010,Alice Johnson,Austin,-929,user978@example.com,109767
979,Employee_979,40,Sales,Sales Executive,Life Sciences,Yes,1,2,On Leave,1/3/2015,Diana Green,Chicago,-937,user979@example.com,56614
980,Employee_980,40,Sales,Sales Executive,Marketing,No,7,2,Resigned,7/17/2015,Alice Johnson,New York,-876,user980@example.com,66258
981,Employee_981,40,Research & Development,Healthcare Representative,Technical Degree,No,11,3,On Leave,9/18/2016,Diana Green,Chicago,-879,user981@example.com,72078
982,Employee_982,40,Research & Development,Research Director,Medical,No,20,4,Active,9/17/2015,Alice Johnson,New York,-925,user982@example.com,113524
983,Employee_983,40,Research & Development,Research Director,Medical,No,18,2,Active,9/23/2021,Charlie Davis,San Francisco,-895,user983@example.com,42219
984,Employee_984,40,Research & Development,Research Scientist,Medical,No,1,1,Active,12/16/2012,Bob Smith,San Francisco,-900,user984@example.com,30235
985,Employee_985,40,Sales,Sales Executive,Medical,No,0,3,On Leave,5/9/2016,Diana Green,Chicago,-950,user985@example.com,72929
986,Employee_986,40,Sales,Sales Executive,Technical Degree,No,5,4,Active,9/26/2018,Alice Johnson,New York,-902,user986@example.com,97444
987,Employee_987,40,Sales,Sales Executive,Marketing,Yes,5,3,On Leave,3/15/2017,Bob Smith,Chicago,-870,user987@example.com,38567
988,Employee_988,40,Research & Development,Research Scientist,Life Sciences,No,4,3,Active,1/7/2017,Alice Johnson,Chicago,-948,user988@example.com,100792
989,Employee_989,40,Research & Development,Research Scientist,Life Sciences,No,9,3,Active,1/6/2019,Bob Smith,New York,-943,user989@example.com,95441
990,Employee_990,40,Research & Development,Laboratory Technician,Life Sciences,No,4,3,On Leave,8/27/2022,Bob Smith,Chicago,-891,user990@example.com,114555
991,Employee_991,40,Research & Development,Healthcare Representative,Medical,No,12,3,Active,10/27/2019,Alice Johnson,San Francisco,-927,user991@example.com,103698
992,Employee_992,40,Research & Development,Laboratory Technician,Other,No,8,4,Resigned,2/18/2022,Diana Green,Austin,-869,user992@example.com,35415
993,Employee_993,40,Research & Development,Research Director,Medical,No,9,3,On Leave,1/26/2018,Diana Green,Austin,-954,user993@example.com,66159
994,Employee_994,40,Research & Development,Research Scientist,Medical,No,3,4,On Leave,11/3/2020,Charlie Davis,Chicago,-907,user994@example.com,73925
995,Employee_995,40,Research & Development,Laboratory Technician,Life Sciences,Yes,5,1,On Leave,9/14/2017,Bob Smith,New York,-954,user995@example.com,35951
996,Employee_996,40,Sales,Sales Executive,Medical,No,8,4,Resigned,1/27/2017,Charlie Davis,New York,-883,user996@example.com,117388
997,Employee_997,40,Human Resources,Manager,Medical,No,21,3,On Leave,6/11/2010,Charlie Davis,San Francisco,-905,user997@example.com,38007
998,Employee_998,40,Research & Development,Healthcare Representative,Life Sciences,No,2,3,Active,8/17/2011,Alice Johnson,New York,-937,user998@example.com,71832
999,Employee_999,40,Sales,Sales Executive,Life Sciences,No,5,3,Active,12/4/2018,Alice Johnson,New York,-904,user999@example.com,88596
1000,Employee_1000,40,Research & Development,Manufacturing Director,Life Sciences,No,18,3,Active,5/18/2021,Alice Johnson,San Francisco,-879,user1000@example.com,60523
1001,Employee_1001,40,Research & Development,Manufacturing Director,Life Sciences,No,4,2,On Leave,2/10/2018,Bob Smith,Chicago,-897,user1001@example.com,118861
1002,Employee_1002,40,Research & Development,Laboratory Technician,Life Sciences,Yes,4,1,Active,8/24/2020,Alice Johnson,Austin,-916,user1002@example.com,116740
1003,Employee_1003,40,Research & Development,Manufacturing Director,Life Sciences,No,1,3,On Leave,4/14/2019,Alice Johnson,San Francisco,-903,user1003@example.com,45524
1004,Employee_1004,40,Sales,Manager,Medical,No,21,2,Active,4/29/2022,Bob Smith,Chicago,-888,user1004@example.com,49282
1005,Employee_1005,40,Research & Development,Laboratory Technician,Life Sciences,No,4,2,Resigned,10/26/2011,Bob Smith,San Francisco,-928,user1005@example.com,53930
1006,Employee_1006,40,Research & Development,Healthcare Representative,Life Sciences,No,5,3,Resigned,2/6/2013,Diana Green,Chicago,-880,user1006@example.com,30077
1007,Employee_1007,40,Research & Development,Healthcare Representative,Life Sciences,No,7,3,Resigned,6/26/2011,Alice Johnson,San Francisco,-890,user1007@example.com,50611
1008,Employee_1008,40,Research & Development,Manager,Life Sciences,No,19,3,Resigned,2/22/2018,Alice Johnson,Chicago,-882,user1008@example.com,46984
1009,Employee_1009,40,Research & Development,Laboratory Technician,Technical Degree,No,10,4,On Leave,5/17/2012,Alice Johnson,San Francisco,-931,user1009@example.com,44060
1010,Employee_1010,40,Sales,Sales Executive,Marketing,No,11,3,Active,8/29/2015,Diana Green,Chicago,-943,user1010@example.com,112985
1011,Employee_1011,40,Research & Development,Laboratory Technician,Life Sciences,No,1,2,Resigned,3/8/2011,Alice Johnson,San Francisco,-918,user1011@example.com,114056
1012,Employee_1012,40,Research & Development,Research Scientist,Life Sciences,No,2,3,On Leave,9/18/2021,Diana Green,Austin,-916,user1012@example.com,73303
1013,Employee_1013,40,Research & Development,Research Scientist,Medical,No,5,3,Resigned,4/21/2013,Charlie Davis,Austin,-904,user1013@example.com,89207
1014,Employee_1014,41,Sales,Sales Executive,Life Sciences,Yes,6,1,Resigned,12/3/2016,Diana Green,New York,-916,user1014@example.com,105046
1015,Employee_1015,41,Research & Development,Research Director,Technical Degree,Yes,22,3,On Leave,3/15/2013,Charlie Davis,Chicago,-935,user1015@example.com,59287
1016,Employee_1016,41,Sales,Sales Executive,Life Sciences,No,9,3,On Leave,4/10/2012,Alice Johnson,San Francisco,-871,user1016@example.com,69711
1017,Employee_1017,41,Research & Development,Manager,Life Sciences,No,7,2,Active,7/10/2014,Charlie Davis,Chicago,-932,user1017@example.com,41954
1018,Employee_1018,41,Research & Development,Laboratory Technician,Life Sciences,No,5,3,Active,2/10/2013,Diana Green,Austin,-872,user1018@example.com,103340
1019,Employee_1019,41,Research & Development,Research Scientist,Life Sciences,No,9,3,Resigned,9/11/2017,Bob Smith,Chicago,-916,user1019@example.com,102101
1020,Employee_1020,41,Sales,Sales Representative,Marketing,Yes,4,2,Resigned,4/21/2011,Charlie Davis,San Francisco,-937,user1020@example.com,101520
1021,Employee_1021,41,Sales,Manager,Life Sciences,No,1,3,Active,9/11/2017,Charlie Davis,Chicago,-907,user1021@example.com,117062
1022,Employee_1022,41,Research & Development,Research Scientist,Life Sciences,No,1,2,Active,8/19/2013,Alice Johnson,San Francisco,-929,user1022@example.com,48574
1023,Employee_1023,41,Sales,Manager,Life Sciences,No,22,3,On Leave,10/16/2012,Diana Green,Austin,-880,user1023@example.com,39184
1024,Employee_1024,41,Research & Development,Manufacturing Director,Medical,No,5,3,Active,1/11/2015,Charlie Davis,Austin,-894,user1024@example.com,49096
1025,Employee_1025,41,Sales,Sales Executive,Marketing,Yes,8,3,Active,8/27/2021,Charlie Davis,Austin,-898,user1025@example.com,97728
1026,Employee_1026,41,Sales,Sales Executive,Marketing,No,10,3,Resigned,9/14/2016,Charlie Davis,New York,-892,user1026@example.com,64016
1027,Employee_1027,41,Sales,Sales Executive,Life Sciences,No,14,3,Active,10/3/2021,Charlie Davis,Austin,-901,user1027@example.com,41246
1028,Employee_1028,41,Research & Development,Healthcare Representative,Other,No,8,3,Resigned,7/7/2013,Bob Smith,Chicago,-894,user1028@example.com,75558
1029,Employee_1029,41,Sales,Manager,Life Sciences,No,18,3,Active,10/22/2011,Diana Green,New York,-903,user1029@example.com,48381
1030,Employee_1030,41,Human Resources,Manager,Human Resources,No,21,2,On Leave,7/4/2015,Alice Johnson,Austin,-922,user1030@example.com,66455
1031,Employee_1031,41,Human Resources,Manager,Human Resources,No,22,3,Active,2/3/2011,Alice Johnson,Chicago,-892,user1031@example.com,34018
1032,Employee_1032,41,Research & Development,Laboratory Technician,Life Sciences,Yes,7,2,Active,9/30/2014,Bob Smith,Chicago,-920,user1032@example.com,41302
1033,Employee_1033,41,Research & Development,Laboratory Technician,Medical,No,18,3,Active,10/27/2015,Diana Green,Chicago,-898,user1033@example.com,97506
1034,Employee_1034,41,Research & Development,Research Director,Medical,No,18,4,Resigned,12/12/2015,Charlie Davis,San Francisco,-933,user1034@example.com,71157
1035,Employee_1035,41,Research & Development,Manufacturing Director,Medical,No,2,3,On Leave,3/16/2010,Bob Smith,New York,-951,user1035@example.com,84917
1036,Employee_1036,41,Research & Development,Research Director,Life Sciences,No,21,3,Active,11/11/2022,Diana Green,Chicago,-931,user1036@example.com,113122
1037,Employee_1037,41,Research & Development,Research Scientist,Technical Degree,No,10,3,Resigned,7/4/2019,Charlie Davis,San Francisco,-875,user1037@example.com,54519
1038,Employee_1038,41,Research & Development,Laboratory Technician,Life Sciences,No,1,3,On Leave,4/16/2012,Bob Smith,Austin,-870,user1038@example.com,117487
1039,Employee_1039,41,Research & Development,Research Scientist,Life Sciences,Yes,1,1,Resigned,5/15/2011,Diana Green,Chicago,-939,user1039@example.com,86819
1040,Employee_1040,41,Sales,Sales Executive,Medical,No,19,3,Resigned,5/18/2010,Alice Johnson,San Francisco,-903,user1040@example.com,110910
1041,Employee_1041,41,Sales,Sales Executive,Marketing,No,9,3,On Leave,9/29/2015,Alice Johnson,Chicago,-878,user1041@example.com,101324
1042,Employee_1042,41,Research & Development,Research Scientist,Life Sciences,No,6,2,Active,2/14/2020,Diana Green,New York,-896,user1042@example.com,35408
1043,Employee_1043,41,Research & Development,Research Scientist,Medical,No,4,2,Resigned,3/1/2015,Alice Johnson,New York,-912,user1043@example.com,89379
1044,Employee_1044,41,Sales,Sales Executive,Life Sciences,No,2,3,Resigned,7/20/2017,Diana Green,Austin,-953,user1044@example.com,55053
1045,Employee_1045,41,Sales,Sales Executive,Marketing,No,10,3,Active,9/25/2020,Charlie Davis,Chicago,-917,user1045@example.com,39446
1046,Employee_1046,41,Human Resources,Human Resources,Human Resources,No,3,3,Active,3/16/2015,Diana Green,San Francisco,-921,user1046@example.com,30922
1047,Employee_1047,41,Research & Development,Laboratory Technician,Life Sciences,No,5,3,On Leave,2/23/2017,Charlie Davis,Austin,-880,user1047@example.com,81356
1048,Employee_1048,41,Research & Development,Healthcare Representative,Life Sciences,No,3,1,On Leave,11/30/2020,Bob Smith,Chicago,-894,user1048@example.com,40789
